,med_scores,record_idx,f1_scores
77930,11.0,14611,0.6666666666666666
77932,6.0,14612,0.0
77934,0.0,14612,1.0
77936,17.0,14612,0.5
77938,0.0,14613,1.0
77940,0.0,14613,1.0
77942,0.0,14614,1.0
77944,12.0,14614,0.0
77946,0.0,14615,1.0
77948,0.0,14616,1.0
77950,0.0,14616,1.0
77952,16.0,14617,0.0
77954,11.0,14617,0.0
77956,0.0,14618,1.0
77958,0.0,14618,1.0
77960,21.0,14619,0.0
77962,24.0,14619,0.0
77964,24.0,14619,0.0
77966,0.0,14620,1.0
77968,0.0,14621,1.0
77970,0.0,14622,1.0
77972,0.0,14623,1.0
77974,0.0,14623,1.0
77976,0.0,14624,1.0
77978,0.0,14624,1.0
77980,0.0,14624,1.0
77982,0.0,14625,1.0
77984,0.0,14625,1.0
77986,6.0,14626,0.0
77988,6.0,14626,0.0
77990,0.0,14627,1.0
77992,0.0,14627,1.0
77994,0.0,14628,1.0
77996,0.0,14628,1.0
77998,0.0,14629,1.0
78000,0.0,14629,1.0
78002,0.0,14630,1.0
78004,0.0,14630,1.0
78006,0.0,14630,1.0
78008,20.0,14631,0.0
78010,0.0,14631,1.0
78012,16.0,14631,0.0
78014,1.0,14632,0.0
78016,29.0,14633,0.0
78018,0.0,14633,1.0
78020,0.0,14634,1.0
78022,0.0,14634,1.0
78024,24.0,14635,0.0
78026,6.0,14636,0.0
78028,9.0,14636,0.0
78030,8.0,14637,0.0
78032,0.0,14637,1.0
78034,0.0,14638,1.0
78036,4.0,14638,0.0
78038,0.0,14638,1.0
78040,0.0,14639,1.0
78042,0.0,14639,1.0
78044,0.0,14640,1.0
78046,0.0,14640,1.0
78048,2.0,14641,0.0
78050,0.0,14641,1.0
78052,0.0,14641,1.0
78054,0.0,14642,1.0
78056,2.0,14642,0.0
78058,0.0,14643,1.0
78060,0.0,14643,1.0
78062,0.0,14644,1.0
78064,0.0,14644,1.0
78066,0.0,14645,1.0
78068,0.0,14645,1.0
78070,0.0,14645,1.0
78072,0.0,14646,1.0
78074,0.0,14646,1.0
78076,0.0,14646,1.0
78078,2.0,14647,0.0
78080,2.0,14647,0.0
78082,0.0,14648,1.0
78084,0.0,14648,1.0
78086,0.0,14648,1.0
78088,0.0,14649,1.0
78090,0.0,14649,1.0
78092,0.0,14650,1.0
78094,10.0,14650,0.6666666666666666
78096,0.0,14650,1.0
78098,0.0,14651,1.0
78100,0.0,14651,1.0
78102,0.0,14652,1.0
78104,0.0,14652,1.0
78106,0.0,14652,1.0
78108,0.0,14653,1.0
78110,0.0,14653,1.0
78112,0.0,14653,1.0
78114,0.0,14654,1.0
78116,0.0,14654,1.0
78118,0.0,14654,1.0
78120,0.0,14655,1.0
78122,0.0,14656,1.0
78124,0.0,14656,1.0
78126,5.0,14657,0.0
78128,0.0,14657,1.0
78130,0.0,14658,1.0
78132,0.0,14658,1.0
78134,0.0,14658,1.0
78136,0.0,14659,1.0
78138,0.0,14659,1.0
78140,0.0,14659,1.0
78142,0.0,14660,1.0
78144,0.0,14660,1.0
78146,0.0,14661,1.0
78148,0.0,14661,1.0
78150,0.0,14661,1.0
78152,0.0,14662,1.0
78154,0.0,14662,1.0
78156,1.0,14663,0.0
78158,1.0,14663,0.0
78160,1.0,14663,0.0
78162,9.0,14664,0.0
78164,9.0,14664,0.0
78166,7.0,14665,0.0
78168,0.0,14665,1.0
78170,0.0,14665,1.0
78172,0.0,14666,1.0
78174,0.0,14666,1.0
78176,0.0,14667,1.0
78178,0.0,14667,1.0
78180,0.0,14668,1.0
78182,0.0,14668,1.0
78184,0.0,14668,1.0
78186,0.0,14669,1.0
78188,0.0,14669,1.0
78190,0.0,14669,1.0
78192,0.0,14670,1.0
78194,0.0,14670,1.0
78196,14.0,14671,0.6666666666666666
78198,0.0,14671,1.0
78200,0.0,14672,1.0
78202,0.0,14672,1.0
78204,0.0,14672,1.0
78206,0.0,14673,1.0
78208,0.0,14673,1.0
78210,0.0,14673,1.0
78212,0.0,14674,1.0
78214,2.0,14674,0.0
78216,2.0,14674,0.0
78218,4.0,14675,0.0
78220,4.0,14675,0.0
78222,0.0,14676,1.0
78224,0.0,14676,1.0
78226,0.0,14676,1.0
78228,0.0,14677,1.0
78230,0.0,14677,1.0
78232,0.0,14678,1.0
78234,2.0,14678,0.0
78236,0.0,14679,1.0
78238,0.0,14679,1.0
78240,0.0,14679,1.0
78242,1.0,14680,0.0
78244,0.0,14680,1.0
78246,0.0,14680,1.0
78248,0.0,14681,1.0
78250,0.0,14681,1.0
78252,0.0,14681,1.0
78254,0.0,14682,1.0
78256,0.0,14682,1.0
78258,0.0,14683,1.0
78260,0.0,14684,1.0
78262,0.0,14684,1.0
78264,0.0,14685,1.0
78266,0.0,14685,1.0
78268,0.0,14686,1.0
78270,0.0,14686,1.0
78272,0.0,14686,1.0
78274,0.0,14687,1.0
78276,0.0,14688,1.0
78278,0.0,14688,1.0
78280,9.0,14689,0.0
78282,9.0,14689,0.0
78284,20.5,14690,0.0
78286,0.0,14690,1.0
78288,4.0,14691,0.0
78290,4.0,14691,0.0
78292,4.0,14691,0.0
78294,0.0,14692,1.0
78296,0.0,14692,1.0
78298,0.0,14692,1.0
78300,0.0,14693,1.0
78302,0.0,14693,1.0
78304,0.0,14694,1.0
78306,0.0,14694,1.0
78308,0.0,14694,1.0
78310,0.0,14695,1.0
78312,0.0,14695,1.0
78314,0.0,14696,1.0
78316,4.0,14696,0.0
78318,0.0,14696,1.0
78320,0.0,14697,1.0
78322,20.0,14697,0.0
78324,0.0,14698,1.0
78326,0.0,14699,1.0
78328,0.0,14699,1.0
78330,0.0,14699,1.0
78332,0.0,14700,1.0
78334,0.0,14701,1.0
78336,0.0,14701,1.0
78338,1.0,14702,0.0
78340,1.0,14702,0.0
78342,9.0,14703,0.0
78344,29.0,14703,0.0
78346,0.0,14704,1.0
78348,0.0,14704,1.0
78350,0.0,14705,1.0
78352,0.0,14705,1.0
78354,0.0,14705,1.0
78356,4.0,14706,0.0
78358,0.0,14706,1.0
78360,0.0,14707,1.0
78362,0.0,14707,1.0
78364,0.0,14708,1.0
78366,0.0,14708,1.0
78368,0.0,14709,1.0
78370,0.0,14710,1.0
78372,7.0,14710,0.0
78374,0.0,14710,1.0
78376,0.0,14711,1.0
78378,8.0,14711,0.0
78380,0.0,14712,1.0
78382,7.0,14712,0.0
78384,13.0,14713,0.0
78386,13.0,14713,0.0
78388,0.0,14714,1.0
78390,0.0,14714,1.0
78392,0.0,14714,1.0
78394,0.0,14715,1.0
78396,0.0,14715,1.0
78398,0.0,14716,1.0
78400,0.0,14716,1.0
78402,0.0,14716,1.0
78404,18.0,14717,0.0
78406,3.0,14717,0.0
78408,3.0,14717,0.0
78410,0.0,14718,1.0
78412,0.0,14718,1.0
78414,0.0,14718,1.0
78416,23.0,14719,0.0
78418,7.0,14719,0.0
78420,0.0,14719,1.0
78422,6.0,14720,0.0
78424,6.0,14720,0.0
78426,7.0,14721,0.0
78428,0.0,14721,1.0
78430,0.0,14721,1.0
78432,6.0,14722,0.0
78434,2.0,14722,0.0
78436,0.0,14723,1.0
78438,0.0,14723,1.0
78440,0.0,14723,1.0
78442,14.0,14724,0.0
78444,0.0,14725,1.0
78446,0.0,14725,1.0
78448,15.0,14726,0.0
78450,5.0,14726,0.0
78452,0.0,14727,1.0
78454,0.0,14727,1.0
78456,0.0,14727,1.0
78458,0.0,14728,1.0
78460,0.0,14728,1.0
78462,0.0,14729,1.0
78464,0.0,14729,1.0
78466,0.0,14730,1.0
78468,0.0,14730,1.0
78470,0.0,14730,1.0
78472,0.0,14731,1.0
78474,0.0,14731,1.0
78476,0.0,14731,1.0
78478,0.0,14732,1.0
78480,0.0,14732,1.0
78482,0.0,14732,1.0
78484,0.0,14733,1.0
78486,0.0,14733,1.0
78488,0.0,14733,1.0
78490,0.0,14734,1.0
78492,0.0,14734,1.0
78494,10.0,14735,0.0
78496,10.0,14735,0.0
78498,0.0,14736,1.0
78500,0.0,14736,1.0
78502,12.0,14737,0.0
78504,11.0,14737,0.0
78506,0.0,14738,1.0
78508,0.0,14738,1.0
78510,1.0,14738,0.0
78512,0.0,14739,1.0
78514,0.0,14739,1.0
78516,0.0,14739,1.0
78518,19.0,14740,0.0
78520,0.0,14740,1.0
78522,0.0,14740,1.0
78524,0.0,14741,1.0
78526,0.0,14741,1.0
78528,0.0,14741,1.0
78530,0.0,14742,1.0
78532,0.0,14742,1.0
78534,0.0,14742,1.0
78536,5.0,14742,0.0
78538,1.0,14742,0.0
78540,0.0,14743,1.0
78542,0.0,14743,1.0
78544,0.0,14743,1.0
78546,0.0,14744,1.0
78548,0.0,14744,1.0
78550,0.0,14745,1.0
78552,0.0,14745,1.0
78554,0.0,14745,1.0
78556,25.5,14746,0.0
78558,26.5,14746,0.0
78560,28.5,14746,0.0
78562,0.0,14747,1.0
78564,0.0,14747,1.0
78566,0.0,14747,1.0
78568,9.0,14748,0.0
78570,0.0,14749,1.0
78572,0.0,14750,1.0
78574,0.0,14751,1.0
78576,0.0,14751,1.0
78578,0.0,14752,1.0
78580,0.0,14753,1.0
78582,0.0,14753,1.0
78584,10.0,14754,0.0
78586,0.0,14755,1.0
78588,8.0,14756,0.0
78590,13.5,14756,0.0
78592,0.0,14757,1.0
78594,1.0,14757,0.0
78596,22.0,14757,0.0
78598,0.0,14758,1.0
78600,0.0,14758,1.0
78602,0.0,14758,1.0
78604,0.0,14759,1.0
78606,0.0,14760,1.0
78608,0.0,14760,1.0
78610,0.0,14760,1.0
78612,15.0,14761,0.0
78614,0.0,14762,1.0
78616,0.0,14762,1.0
78618,0.0,14762,1.0
78620,0.0,14763,1.0
78622,0.0,14763,1.0
78624,0.0,14763,1.0
78626,0.0,14764,1.0
78628,0.0,14764,1.0
78630,0.0,14765,1.0
78632,0.0,14765,1.0
78634,0.0,14765,1.0
78636,3.5,14766,0.6666666666666666
78638,0.0,14766,1.0
78640,0.0,14767,1.0
78642,0.0,14767,1.0
78644,0.0,14768,1.0
78646,26.0,14768,0.0
78648,0.0,14768,1.0
78650,0.0,14769,1.0
78652,0.0,14770,1.0
78654,0.0,14770,1.0
78656,0.0,14771,1.0
78658,0.0,14771,1.0
78660,0.0,14771,1.0
78662,17.0,14772,0.0
78664,0.0,14773,1.0
78666,0.0,14773,1.0
78668,0.0,14773,1.0
78670,0.0,14774,1.0
78672,0.0,14774,1.0
78674,33.0,14774,0.0
78676,0.0,14775,1.0
78678,0.0,14775,1.0
78680,0.0,14775,1.0
78682,0.0,14776,1.0
78684,0.0,14776,1.0
78686,0.0,14776,1.0
78688,0.0,14776,1.0
78690,0.0,14776,1.0
78692,13.0,14776,0.0
78694,0.0,14777,1.0
78696,0.0,14777,1.0
78698,0.0,14777,1.0
78700,4.0,14778,0.0
78702,4.0,14778,0.0
78704,4.0,14778,0.0
78706,0.0,14779,1.0
78708,0.0,14779,1.0
78710,0.0,14779,1.0
78712,0.0,14779,1.0
78714,0.0,14780,1.0
78716,0.0,14780,1.0
78718,0.0,14780,1.0
78720,5.0,14780,0.0
78722,8.0,14780,0.0
78724,13.5,14780,0.0
78726,0.0,14781,1.0
78728,11.5,14781,0.0
78730,0.0,14782,1.0
78732,0.0,14782,1.0
78734,0.0,14783,1.0
78736,0.0,14784,1.0
78738,0.0,14784,1.0
78740,0.0,14785,1.0
78742,0.0,14785,1.0
78744,1.0,14786,0.0
78746,0.0,14787,1.0
78748,0.0,14787,1.0
78750,0.0,14787,1.0
78752,0.0,14788,1.0
78754,2.0,14789,0.0
78756,2.0,14789,0.0
78758,2.0,14789,0.0
78760,0.0,14790,1.0
78762,0.0,14790,1.0
78764,0.0,14790,1.0
78766,0.0,14791,1.0
78768,0.0,14791,1.0
78770,0.0,14791,1.0
78772,0.0,14792,1.0
78774,3.0,14793,0.0
78776,1.0,14793,0.0
78778,3.0,14793,0.0
78780,0.0,14794,1.0
78782,0.0,14795,1.0
78784,8.0,14796,0.0
78786,18.0,14796,0.0
78788,0.0,14797,1.0
78790,0.0,14797,1.0
78792,0.0,14797,1.0
78794,0.0,14798,1.0
78796,0.0,14798,1.0
78798,0.0,14798,1.0
78800,0.0,14799,1.0
78802,0.0,14799,1.0
78804,20.0,14800,0.0
78806,20.0,14800,0.0
78808,0.0,14801,1.0
78810,0.0,14801,1.0
78812,1.0,14802,0.0
78814,0.0,14803,1.0
78816,0.0,14803,1.0
78818,0.0,14803,1.0
78820,0.0,14804,1.0
78822,0.0,14804,1.0
78824,0.0,14804,1.0
78826,0.0,14805,1.0
78828,0.0,14806,1.0
78830,0.0,14806,1.0
78832,1.0,14807,0.0
78834,0.0,14807,1.0
78836,0.0,14808,1.0
78838,0.0,14808,1.0
78840,0.0,14808,1.0
78842,0.0,14809,1.0
78844,0.0,14809,1.0
78846,0.0,14809,1.0
78848,0.0,14810,1.0
78850,0.0,14811,1.0
78852,0.0,14811,1.0
78854,0.0,14811,1.0
78856,0.0,14812,1.0
78858,0.0,14812,1.0
78860,0.0,14813,1.0
78862,0.0,14813,1.0
78864,0.0,14813,1.0
78866,0.0,14814,1.0
78868,1.0,14814,0.0
78870,0.0,14815,1.0
78872,0.0,14816,1.0
78874,0.0,14817,1.0
78876,0.0,14817,1.0
78878,0.0,14817,1.0
78880,0.0,14818,1.0
78882,16.0,14818,0.0
78884,0.0,14818,1.0
78886,0.0,14819,1.0
78888,0.0,14819,1.0
78890,0.0,14819,1.0
78892,0.0,14820,1.0
78894,0.0,14820,1.0
78896,0.0,14820,1.0
78898,1.0,14821,0.0
78900,8.0,14822,0.0
78902,0.0,14822,1.0
78904,0.0,14822,1.0
78906,0.0,14823,1.0
78908,0.0,14823,1.0
78910,0.0,14824,1.0
78912,4.0,14824,0.0
78914,0.0,14825,1.0
78916,14.0,14826,0.0
78918,0.0,14827,1.0
78920,0.0,14827,1.0
78922,0.0,14828,1.0
78924,0.0,14828,1.0
78926,0.0,14828,1.0
78928,10.5,14829,0.0
78930,0.0,14830,1.0
78932,0.0,14830,1.0
78934,6.0,14831,0.0
78936,6.0,14831,0.0
78938,6.0,14831,0.0
78940,10.0,14832,0.0
78942,0.0,14832,1.0
78944,7.0,14832,0.0
78946,4.0,14833,0.0
78948,4.0,14833,0.0
78950,0.0,14834,1.0
78952,0.0,14835,1.0
78954,0.0,14835,1.0
78956,0.0,14836,1.0
78958,0.0,14836,1.0
78960,12.0,14837,0.0
78962,12.0,14837,0.0
78964,4.0,14838,0.0
78966,4.0,14838,0.0
78968,4.0,14838,0.0
78970,0.0,14839,1.0
78972,0.0,14839,1.0
78974,0.0,14840,1.0
78976,0.0,14840,1.0
78978,0.0,14840,1.0
78980,0.0,14841,1.0
78982,36.0,14841,0.0
78984,0.0,14841,1.0
78986,0.0,14842,1.0
78988,0.0,14842,1.0
78990,2.0,14843,0.0
78992,0.0,14843,1.0
78994,0.0,14843,1.0
78996,0.0,14844,1.0
78998,0.0,14844,1.0
79000,0.0,14844,1.0
79002,25.0,14845,0.0
79004,1.0,14845,0.0
79006,20.0,14845,0.0
79008,2.0,14846,0.0
79010,0.0,14846,1.0
79012,18.0,14847,0.0
79014,0.0,14847,1.0
79016,0.0,14847,1.0
79018,0.0,14848,1.0
79020,1.0,14848,0.0
79022,0.0,14849,1.0
79024,0.0,14850,1.0
79026,0.0,14850,1.0
79028,0.0,14851,1.0
79030,0.0,14851,1.0
79032,16.0,14851,0.0
79034,13.0,14852,0.0
79036,10.0,14852,0.0
79038,0.0,14853,1.0
79040,0.0,14853,1.0
79042,37.0,14854,0.0
79044,0.0,14854,1.0
79046,0.0,14854,1.0
79048,0.0,14854,1.0
79050,0.0,14855,1.0
79052,37.0,14855,0.0
79054,14.0,14855,0.0
79056,37.0,14855,0.0
79058,37.0,14855,0.0
79060,0.0,14855,1.0
79062,0.0,14855,1.0
79064,0.0,14855,1.0
79066,0.0,14856,1.0
79068,0.0,14856,1.0
79070,0.0,14856,1.0
79072,0.0,14857,1.0
79074,0.0,14857,1.0
79076,0.0,14857,1.0
79078,0.0,14858,1.0
79080,0.0,14859,1.0
79082,0.0,14859,1.0
79084,0.0,14859,1.0
79086,0.0,14860,1.0
79088,0.0,14860,1.0
79090,0.0,14860,1.0
79092,0.0,14861,1.0
79094,0.0,14861,1.0
79096,0.0,14862,1.0
79098,0.0,14863,1.0
79100,0.0,14863,1.0
79102,0.0,14863,1.0
79104,0.0,14864,1.0
79106,0.0,14864,1.0
79108,0.0,14864,1.0
79110,0.0,14865,1.0
79112,0.0,14865,1.0
79114,0.0,14866,1.0
79116,0.0,14867,1.0
79118,0.0,14867,1.0
79120,0.0,14867,1.0
79122,1.0,14868,0.0
79124,1.0,14868,0.0
79126,1.0,14868,0.0
79128,22.0,14869,0.0
79130,22.0,14869,0.0
79132,0.0,14870,1.0
79134,0.0,14871,1.0
79136,0.0,14871,1.0
79138,0.0,14872,1.0
79140,0.0,14872,1.0
79142,0.0,14872,1.0
79144,15.0,14873,0.0
79146,12.0,14873,0.0
79148,0.0,14873,1.0
79150,8.0,14874,0.0
79152,0.0,14874,1.0
79154,0.0,14874,1.0
79156,0.0,14875,1.0
79158,0.0,14875,1.0
79160,10.0,14876,0.0
79162,0.0,14876,1.0
79164,0.0,14876,1.0
79166,11.0,14877,0.0
79168,0.0,14877,1.0
79170,0.0,14878,1.0
79172,0.0,14878,1.0
79174,0.0,14878,1.0
79176,3.0,14879,0.0
79178,0.0,14879,1.0
79180,0.0,14879,1.0
79182,0.0,14880,1.0
79184,0.0,14880,1.0
79186,0.0,14880,1.0
79188,0.0,14881,1.0
79190,0.0,14881,1.0
79192,30.0,14882,0.0
79194,38.0,14882,0.0
79196,0.0,14882,1.0
79198,17.0,14883,1.0
79200,17.25,14883,0.5
79202,27.5,14884,0.5
79204,27.5,14884,0.5
79206,27.5,14884,0.5
79208,32.0,14885,1.0
79210,32.0,14885,1.0
79212,32.0,14885,1.0
79214,12.0,14886,1.0
79216,12.0,14886,1.0
79218,12.0,14886,1.0
79220,13.0,14887,1.0
79222,13.0,14887,1.0
79224,13.0,14887,1.0
79226,10.0,14888,1.0
79228,10.0,14888,1.0
79230,10.0,14888,1.0
79232,22.0,14889,1.0
79234,22.0,14889,1.0
79236,17.5,14890,1.0
79238,17.5,14890,1.0
79240,17.5,14890,1.0
79242,10.5,14891,0.5
79244,10.5,14891,0.5
79246,19.0,14892,1.0
79248,19.0,14892,1.0
79250,19.0,14892,1.0
79252,11.5,14893,1.0
79254,11.5,14893,1.0
79256,17.25,14894,0.5
79258,16.5,14894,0.5
79260,19.5,14894,0.5
79262,18.5,14895,0.5
79264,18.5,14895,1.0
79266,18.5,14895,1.0
79268,9.5,14896,1.0
79270,9.75,14897,0.5
79272,14.5,14898,1.0
79274,14.5,14898,1.0
79276,8.0,14899,1.0
79278,8.0,14899,1.0
79280,8.0,14899,1.0
79282,10.0,14900,1.0
79284,10.0,14900,1.0
79286,16.5,14901,1.0
79288,16.5,14901,1.0
79290,18.5,14901,0.5
79292,23.0,14902,1.0
79294,23.0,14902,1.0
79296,23.0,14902,1.0
79298,28.5,14903,1.0
79300,28.5,14903,1.0
79302,28.5,14903,1.0
79304,24.5,14904,1.0
79306,24.5,14904,1.0
79308,25.0,14905,1.0
79310,25.0,14905,1.0
79312,22.5,14906,1.0
79314,28.5,14906,0.0
79316,22.5,14906,1.0
79318,4.5,14907,0.6666666666666666
79320,9.0,14907,0.5
79322,13.25,14907,0.0
79324,22.0,14908,1.0
79326,22.0,14908,1.0
79328,22.0,14908,1.0
79330,12.333333333333334,14909,0.8
79332,9.5,14909,0.6666666666666666
79334,9.5,14909,0.6666666666666666
79336,5.0,14910,1.0
79338,17.333333333333332,14910,0.8
79340,5.0,14910,1.0
79342,6.5,14911,1.0
79344,6.5,14911,1.0
79346,12.5,14912,0.5
79348,14.5,14912,0.4
79350,12.5,14912,0.5
79352,10.0,14913,1.0
79354,10.0,14913,1.0
79356,10.0,14913,1.0
79358,14.5,14914,1.0
79360,14.5,14914,1.0
79362,14.75,14914,0.5
79364,8.5,14915,1.0
79366,8.5,14915,1.0
79368,8.5,14915,1.0
79370,14.0,14916,1.0
79372,14.0,14916,1.0
79374,14.0,14916,1.0
79376,5.5,14917,1.0
79378,5.5,14917,1.0
79380,5.5,14917,1.0
79382,10.0,14918,1.0
79384,22.75,14918,0.5
79386,10.5,14918,0.5
79388,9.0,14919,1.0
79390,9.0,14919,1.0
79392,12.0,14919,0.5
79394,6.5,14920,1.0
79396,6.5,14920,1.0
79398,6.5,14920,1.0
79400,6.5,14921,1.0
79402,4.25,14922,0.5
79404,6.75,14922,0.0
79406,4.25,14922,0.5
79408,11.5,14923,1.0
79410,11.5,14923,1.0
79412,11.5,14923,1.0
79414,20.125,14924,0.3333333333333333
79416,20.0,14924,0.5
79418,20.5,14924,0.3333333333333333
79420,9.0,14925,1.0
79422,9.0,14925,1.0
79424,9.0,14925,1.0
79426,13.5,14926,1.0
79428,13.5,14926,1.0
79430,13.5,14926,1.0
79432,12.166666666666666,14927,0.4
79434,10.625,14927,0.3333333333333333
79436,8.666666666666666,14927,0.4
79438,10.5,14928,1.0
79440,10.5,14928,1.0
79442,10.5,14928,1.0
79444,14.0,14929,1.0
79446,15.75,14929,0.5
79448,14.0,14929,1.0
79450,7.5,14930,1.0
79452,7.5,14930,1.0
79454,7.5,14930,1.0
79456,6.0,14931,1.0
79458,6.0,14931,1.0
79460,6.0,14931,1.0
79462,18.5,14932,1.0
79464,21.0,14932,0.0
79466,18.5,14932,1.0
79468,21.5,14933,0.0
79470,19.5,14933,0.5
79472,16.5,14933,1.0
79474,19.5,14934,1.0
79476,19.5,14934,1.0
79478,19.5,14934,1.0
79480,8.5,14935,1.0
79482,16.5,14935,0.0
79484,17.0,14935,0.0
79486,8.5,14935,1.0
79488,8.0,14936,0.6666666666666666
79490,8.0,14936,0.6666666666666666
79492,10.5,14936,0.5
79494,11.25,14937,0.5
79496,11.0,14937,1.0
79498,11.0,14937,1.0
79500,11.0,14937,1.0
79502,11.0,14937,1.0
79504,11.0,14937,1.0
79506,11.0,14937,1.0
79508,17.0,14938,1.0
79510,17.0,14938,0.5
79512,11.0,14939,1.0
79514,11.0,14939,1.0
79516,11.0,14939,1.0
79518,11.0,14939,1.0
79520,9.5,14940,1.0
79522,9.5,14940,0.6666666666666666
79524,13.0,14940,0.0
79526,10.0,14941,1.0
79528,10.0,14941,1.0
79530,10.0,14941,1.0
79532,13.5,14942,1.0
79534,13.5,14942,1.0
79536,13.5,14942,1.0
79538,17.0,14943,1.0
79540,17.0,14943,1.0
79542,17.0,14943,1.0
79544,6.0,14944,1.0
79546,6.0,14944,1.0
79548,15.5,14945,1.0
79550,15.5,14945,1.0
79552,13.0,14946,1.0
79554,13.0,14946,1.0
79556,13.0,14946,1.0
79558,11.5,14947,1.0
79560,11.5,14947,1.0
79562,11.5,14947,1.0
79564,7.5,14948,1.0
79566,7.5,14948,1.0
79568,7.5,14948,1.0
79570,6.0,14949,1.0
79572,6.0,14949,1.0
79574,6.0,14949,1.0
79576,16.75,14950,0.5
79578,16.75,14950,0.5
79580,16.75,14950,0.5
79582,14.5,14951,1.0
79584,14.5,14951,1.0
79586,9.75,14952,0.0
79588,9.25,14952,0.5
79590,12.0,14952,0.0
79592,21.0,14953,0.0
79594,20.5,14953,1.0
79596,20.5,14953,1.0
79598,13.75,14954,0.0
79600,10.0,14954,1.0
79602,10.0,14954,1.0
79604,11.5,14955,1.0
79606,11.5,14955,1.0
79608,11.5,14955,1.0
79610,6.0,14956,1.0
79612,6.0,14956,1.0
79614,6.0,14956,1.0
79616,22.75,14957,0.5
79618,15.5,14957,0.5
79620,22.75,14957,0.5
79622,22.0,14958,0.0
79624,26.0,14958,0.0
79626,22.0,14958,0.0
79628,9.0,14959,1.0
79630,9.0,14959,1.0
79632,9.0,14959,1.0
79634,15.5,14960,1.0
79636,15.5,14960,1.0
79638,15.5,14960,1.0
79640,21.0,14961,0.0
79642,17.0,14961,0.5
79644,13.25,14962,0.5
79646,11.5,14962,1.0
79648,13.5,14962,0.5
79650,19.0,14963,1.0
79652,19.0,14963,1.0
79654,8.0,14964,1.0
79656,8.0,14964,1.0
79658,8.0,14964,1.0
79660,8.0,14965,1.0
79662,9.5,14965,0.5
79664,9.5,14965,0.5
79666,15.25,14966,0.5
79668,12.5,14966,0.5
79670,12.25,14966,0.5
79672,7.0,14967,1.0
79674,7.0,14967,1.0
79676,7.0,14967,1.0
79678,19.0,14968,1.0
79680,21.25,14968,0.5
79682,21.25,14968,0.5
79684,8.5,14969,1.0
79686,8.5,14969,1.0
79688,8.5,14969,1.0
79690,11.0,14970,1.0
79692,13.5,14970,0.5
79694,15.75,14970,0.5
79696,10.5,14971,0.6666666666666666
79698,10.5,14971,0.6666666666666666
79700,10.5,14971,0.6666666666666666
79702,12.0,14972,1.0
79704,12.0,14972,1.0
79706,10.5,14973,0.0
79708,10.75,14973,0.5
79710,6.5,14973,0.6666666666666666
79712,11.0,14974,0.5
79714,11.0,14974,0.5
79716,16.5,14975,1.0
79718,18.0,14975,0.5
79720,16.5,14975,1.0
79722,17.5,14976,1.0
79724,17.5,14976,1.0
79726,17.5,14976,1.0
79728,14.75,14977,0.5
79730,16.5,14977,0.4
79732,14.75,14977,0.5
79734,11.75,14978,0.5
79736,12.5,14978,0.4
79738,44.5,14979,0.0
79740,40.666666666666664,14979,0.4
79742,23.666666666666668,14980,0.4
79744,23.666666666666668,14980,0.4
79746,16.5,14981,1.0
79748,16.5,14981,1.0
79750,17.0,14982,0.5
79752,17.0,14982,0.5
79754,17.0,14982,0.5
79756,14.5,14983,1.0
79758,14.5,14983,1.0
79760,14.5,14983,1.0
79762,12.0,14984,1.0
79764,13.75,14984,0.5
79766,12.0,14984,1.0
79768,13.5,14985,1.0
79770,13.5,14985,1.0
79772,13.5,14985,1.0
79774,11.75,14986,0.0
79776,10.5,14986,1.0
79778,10.5,14986,1.0
79780,16.5,14987,1.0
79782,16.5,14987,1.0
79784,15.0,14988,1.0
79786,15.0,14988,1.0
79788,15.0,14988,1.0
79790,14.75,14989,0.5
79792,14.5,14989,1.0
79794,16.0,14990,1.0
79796,16.0,14990,1.0
79798,16.0,14990,1.0
79800,13.5,14991,1.0
79802,13.5,14991,1.0
79804,13.5,14991,1.0
79806,9.5,14992,1.0
79808,9.5,14992,1.0
79810,9.5,14992,1.0
79812,11.75,14993,0.5
79814,11.75,14993,0.5
79816,11.75,14993,0.5
79818,9.5,14994,1.0
79820,9.75,14994,0.5
79822,10.5,14994,0.0
79824,12.5,14995,0.5
79826,11.5,14995,1.0
79828,12.0,14995,0.5
79830,9.75,14996,0.5
79832,9.5,14996,1.0
79834,9.5,14996,1.0
79836,11.0,14997,0.5
79838,11.0,14997,0.5
79840,11.0,14997,0.5
79842,14.0,14998,1.0
79844,14.5,14998,0.5
79846,14.5,14998,0.5
79848,9.5,14999,1.0
79850,9.5,14999,1.0
79852,11.0,14999,0.5
79854,11.0,15000,1.0
79856,11.25,15000,0.5
79858,11.0,15000,1.0
79860,16.0,15001,1.0
79862,16.0,15001,1.0
79864,16.0,15001,1.0
79866,9.5,15002,1.0
79868,9.5,15002,1.0
79870,16.0,15003,1.0
79872,16.0,15003,1.0
79874,23.75,15003,0.5
79876,11.75,15004,0.5
79878,11.75,15004,0.5
79880,19.0,15005,1.0
79882,19.0,15005,0.6666666666666666
79884,18.5,15006,1.0
79886,18.5,15006,1.0
79888,26.666666666666668,15007,0.8
79890,26.666666666666668,15007,0.8
79892,26.666666666666668,15007,0.8
79894,14.25,15008,0.5
79896,14.0,15008,0.5
79898,13.0,15009,1.0
79900,13.0,15009,1.0
79902,11.5,15010,1.0
79904,11.5,15010,1.0
79906,11.5,15010,1.0
