,bert_precision,bert_recall,bert_f1,bleu_score,bleu_counts,bleu_totals,bleu_precisions,bleu_bp,bleu_sys_len,bleu_ref_len,rouge_rouge1,rouge_rouge2,rouge_rougeL,rouge_rougeLsum
1268,0.928673505783081,0.9269477128982544,0.9278098344802856,43.70614964591187,"[26, 20, 10, 4]","[29, 28, 27, 26]","[89.65517241379311, 71.42857142857143, 37.03703703703704, 15.384615384615385]",1.0,29,29,0.7916666666666666,0.43478260869565216,0.5,0.5
1269,0.925207257270813,0.8858799338340759,0.905116617679596,48.845087600339546,"[21, 15, 11, 7]","[23, 22, 21, 20]","[91.30434782608695, 68.18181818181819, 52.38095238095238, 35.0]",0.8403699701308979,23,27,0.7142857142857143,0.5,0.6666666666666666,0.6666666666666666
1270,0.9366112351417542,0.9516059160232544,0.9440490007400513,70.13929262649232,"[32, 27, 22, 18]","[36, 35, 34, 33]","[88.88888888888889, 77.14285714285714, 64.70588235294117, 54.54545454545455]",1.0,36,35,0.8666666666666666,0.7241379310344827,0.8333333333333334,0.8333333333333334
1271,0.9380894899368286,0.9437775015830994,0.9377159476280212,81.68955355116208,"[39, 35, 28, 23]","[39, 38, 37, 36]","[100.0, 92.10526315789474, 75.67567567567568, 63.888888888888886]",1.0,39,39,0.8615384615384615,0.7301587301587302,0.676923076923077,0.676923076923077
1272,0.94110107421875,0.9459676742553711,0.9435281157493591,43.805811830225636,"[27, 18, 12, 7]","[33, 32, 31, 30]","[81.81818181818181, 56.25, 38.70967741935484, 23.333333333333332]",0.9701515036966302,33,34,0.7586206896551724,0.5357142857142857,0.6206896551724138,0.6206896551724138
1273,0.9460973739624023,0.9624576568603516,0.9542074203491211,64.40615917137092,"[30, 24, 19, 14]","[34, 33, 32, 31]","[88.23529411764706, 72.72727272727273, 59.375, 45.16129032258065]",1.0,34,32,0.8679245283018867,0.7450980392156864,0.7169811320754716,0.7169811320754716
1274,0.9933887720108032,0.9893825650215149,0.9913815855979919,88.37714595445344,"[28, 27, 24, 22]","[29, 28, 27, 26]","[96.55172413793103, 96.42857142857143, 88.88888888888889, 84.61538461538461]",0.9661049965255963,29,30,0.9433962264150944,0.9019607843137256,0.9433962264150944,0.9433962264150944
1275,0.957266628742218,0.9715989828109741,0.9643795490264893,71.1117080630689,"[30, 25, 21, 18]","[33, 32, 31, 30]","[90.9090909090909, 78.125, 67.74193548387096, 60.0]",0.9701515036966302,33,34,0.8852459016393444,0.8135593220338982,0.8852459016393444,0.8852459016393444
1276,0.9512209892272949,0.9428327083587646,0.9470082521438599,61.605158956864166,"[27, 18, 14, 12]","[28, 27, 26, 25]","[96.42857142857143, 66.66666666666667, 53.84615384615385, 48.0]",0.9649159443723699,28,29,0.909090909090909,0.7142857142857143,0.6818181818181819,0.6818181818181819
1277,0.9340280294418335,0.9345316886901855,0.9342797994613647,65.02330690208917,"[32, 27, 20, 13]","[35, 34, 33, 32]","[91.42857142857143, 79.41176470588235, 60.60606060606061, 40.625]",1.0,35,35,0.8484848484848485,0.6875,0.5151515151515151,0.5151515151515151
1278,0.9022543430328369,0.8819224834442139,0.891972541809082,12.577829595095135,"[21, 9, 2, 0]","[31, 30, 29, 28]","[67.74193548387096, 30.0, 6.896551724137931, 1.7857142857142858]",1.0,31,31,0.6785714285714286,0.2962962962962963,0.42857142857142855,0.42857142857142855
1279,0.9044300317764282,0.916379451751709,0.9103655219078064,29.640928903712577,"[24, 16, 9, 6]","[42, 41, 40, 39]","[57.142857142857146, 39.02439024390244, 22.5, 15.384615384615385]",1.0,42,33,0.5538461538461538,0.25396825396825395,0.34920634920634924,0.34920634920634924
1280,0.9686132669448853,0.9438953399658203,0.9560945630073547,70.94169941619174,"[29, 25, 20, 15]","[30, 29, 28, 27]","[96.66666666666667, 86.20689655172414, 71.42857142857143, 55.55555555555556]",0.9355069850316178,30,32,0.7843137254901961,0.4897959183673469,0.6666666666666667,0.6666666666666667
1281,0.9367268085479736,0.9369627833366394,0.9368447661399841,35.313554540491225,"[29, 17, 10, 5]","[37, 36, 35, 34]","[78.37837837837837, 47.22222222222222, 28.571428571428573, 14.705882352941176]",1.0,37,33,0.7540983606557377,0.456140350877193,0.4918032786885246,0.4918032786885246
1282,0.8978985548019409,0.8969292640686035,0.8960205912590027,44.63892351373646,"[28, 18, 11, 9]","[35, 34, 33, 32]","[80.0, 52.94117647058823, 33.333333333333336, 28.125]",1.0,35,32,0.7666666666666667,0.4482758620689655,0.4,0.4
1283,0.87600177526474,0.8303207159042358,0.8476138710975647,25.71309362018363,"[25, 16, 7, 2]","[30, 29, 28, 27]","[83.33333333333333, 55.172413793103445, 25.0, 7.407407407407407]",0.846481724890614,30,35,0.5666666666666667,0.3103448275862069,0.43333333333333324,0.43333333333333324
1284,0.9153902530670166,0.9065430164337158,0.9109451770782471,36.09851352535694,"[28, 15, 9, 5]","[34, 33, 32, 31]","[82.3529411764706, 45.45454545454545, 28.125, 16.129032258064516]",1.0,34,31,0.7200000000000001,0.5,0.6,0.6
1285,0.9233691692352295,0.9111095070838928,0.9171983599662781,30.496989326305172,"[25, 14, 7, 2]","[27, 26, 25, 24]","[92.5925925925926, 53.84615384615385, 28.0, 8.333333333333334]",0.9286029058931802,27,29,0.8333333333333333,0.43478260869565216,0.4999999999999999,0.4999999999999999
1286,0.9674035906791687,0.8997228741645813,0.9323365688323975,51.44631883950992,"[19, 14, 12, 11]","[19, 18, 17, 16]","[100.0, 77.77777777777777, 70.58823529411765, 68.75]",0.6563555554708402,19,27,0.7234042553191489,0.5777777777777777,0.7234042553191489,0.7234042553191489
1287,0.9543111324310303,0.9056419134140015,0.9293397068977356,18.891238123989485,"[14, 7, 4, 2]","[15, 14, 13, 12]","[93.33333333333333, 50.0, 30.76923076923077, 16.666666666666668]",0.48030530108979935,15,26,0.631578947368421,0.33333333333333337,0.4736842105263159,0.4736842105263159
1288,0.94692063331604,0.9363898038864136,0.9393360018730164,62.88285811712074,"[27, 21, 17, 14]","[32, 31, 30, 29]","[84.375, 67.74193548387096, 56.666666666666664, 48.275862068965516]",1.0,32,32,0.7241379310344828,0.5714285714285715,0.689655172413793,0.689655172413793
1289,0.9482657313346863,0.978023111820221,0.9629145860671997,60.31006421273446,"[33, 29, 21, 16]","[41, 40, 39, 38]","[80.48780487804878, 72.5, 53.84615384615385, 42.10526315789474]",1.0,41,34,0.8813559322033899,0.7017543859649122,0.8474576271186439,0.8474576271186439
1290,0.9518781900405884,0.9545450210571289,0.9493201971054077,58.67899692019346,"[27, 22, 15, 10]","[30, 29, 28, 27]","[90.0, 75.86206896551724, 53.57142857142857, 37.03703703703704]",0.9672161004820058,30,31,0.8421052631578947,0.5818181818181818,0.7307692307692307,0.7307692307692307
1291,0.9578355550765991,0.9469572901725769,0.9523653984069824,55.494469695583966,"[29, 23, 19, 15]","[34, 33, 32, 31]","[85.29411764705883, 69.6969696969697, 59.375, 48.38709677419355]",0.8632431969112069,34,39,0.8059701492537312,0.6461538461538462,0.746268656716418,0.746268656716418
1292,0.9761161804199219,0.9404367208480835,0.9579443335533142,61.03142865196888,"[28, 22, 17, 13]","[30, 29, 28, 27]","[93.33333333333333, 75.86206896551724, 60.714285714285715, 48.148148148148145]",0.9048374180359595,30,33,0.8253968253968255,0.6557377049180328,0.7936507936507937,0.7936507936507937
