,med_scores,record_idx,f1_scores
8508,42.0,14532,0.0
8518,0.0,14866,1.0
8602,16.333333333333332,15500,0.6666666666666666
8604,13.555555555555555,15500,0.6666666666666666
8606,21.0,15500,0.0
8734,26.1875,15778,0.75
8736,24.4375,15778,0.75
8738,25.75,15778,0.5
8912,21.333333333333332,15372,1.0
8914,20.444444444444443,15372,0.6666666666666666
8948,19.5,15543,0.28571428571428575
8950,20.6875,15543,0.25
8952,15.0,15543,0.8571428571428571
8974,14.666666666666666,15268,1.0
8976,14.666666666666666,15268,1.0
8978,14.666666666666666,15268,1.0
9004,0.0,14649,1.0
9006,0.0,14649,1.0
9080,50.6875,15684,0.5
9082,51.25,15684,0.5
9084,50.125,15684,0.25
9150,4.0,14720,0.0
9152,4.0,14720,0.0
9168,65.66666666666667,15058,0.8
9170,69.0,15058,0.0
9172,98.16666666666667,15058,0.4
9260,28.64,16020,0.8000000000000002
9262,28.65,16020,0.888888888888889
9264,29.1,16020,0.6666666666666665
9424,0.0,14805,1.0
9632,17.083333333333332,15697,0.8571428571428571
9634,21.75,15697,0.25
9636,19.375,15697,1.0
9680,27.666666666666668,15450,0.6666666666666666
9682,29.666666666666668,15450,0.0
9684,27.666666666666668,15450,0.6666666666666666
9728,0.0,14581,1.0
9740,13.555555555555555,15188,0.3333333333333333
9750,20.22222222222222,15406,1.0
9752,20.833333333333332,15406,0.8571428571428571
9754,20.22222222222222,15406,1.0
9784,24.333333333333332,15285,0.8
9786,24.22222222222222,15285,1.0
9788,24.22222222222222,15285,1.0
9804,12.5,15558,0.8571428571428571
9806,14.5,15558,0.0
9808,12.5,15558,0.8571428571428571
9852,15.333333333333334,15265,0.8571428571428571
9854,16.0,15265,1.0
9856,16.0,15265,1.0
9858,16.0,15022,1.0
9860,16.0,15022,1.0
9862,16.0,15022,1.0
9898,21.22222222222222,15494,0.3333333333333333
9900,18.444444444444443,15494,0.3333333333333333
9902,17.444444444444443,15494,0.6666666666666666
9954,35.25,15700,0.5714285714285715
9956,33.0625,15700,0.25
9958,33.4375,15700,0.5
9984,19.22222222222222,15462,0.3333333333333333
9986,20.444444444444443,15462,0.6666666666666666
9988,18.166666666666668,15462,0.5714285714285715
9998,0.0,14718,1.0
10000,0.0,14718,1.0
10002,0.0,14718,1.0
10072,22.75,15614,0.0
10074,23.875,15614,0.25
10104,0.0,14496,1.0
10106,0.0,14496,1.0
10108,0.0,14496,1.0
10118,8.0,14587,0.0
10228,20.5,15625,1.0
10230,20.5,15625,1.0
10232,20.5,15625,1.0
10262,18.3,15860,0.888888888888889
10264,18.45,15860,0.888888888888889
10406,12.333333333333334,15485,0.8
10408,11.555555555555555,15485,1.0
10410,12.833333333333334,15485,0.8
10642,19.0,15922,0.888888888888889
10644,19.12,15922,0.8000000000000002
10646,19.0,15922,0.888888888888889
10648,20.666666666666668,15291,1.0
10650,20.666666666666668,15291,1.0
10652,21.77777777777778,15291,0.6666666666666666
10674,0.0,14770,1.0
10676,0.0,14770,1.0
10724,26.0,15456,1.0
10726,26.0,15456,1.0
10728,0.0,14646,1.0
10730,0.0,14646,1.0
10732,0.0,14646,1.0
10768,24.5,15769,0.5714285714285715
10770,24.625,15769,0.75
10772,24.083333333333332,15769,0.8571428571428571
10904,31.68,16002,0.8000000000000002
10906,31.72,16002,0.6
10908,30.44,16002,0.8000000000000002
11028,12.666666666666666,15249,1.0
11030,12.666666666666666,15249,1.0
11032,12.666666666666666,15249,1.0
11096,24.444444444444443,15343,0.6666666666666666
11098,23.77777777777778,15343,0.6666666666666666
11100,27.444444444444443,15343,0.0
11158,0.0,14524,1.0
11160,0.0,14524,1.0
11162,0.0,14524,1.0
11182,16.9,15958,0.6666666666666665
11184,16.933333333333334,15958,0.7499999999999999
11186,17.5,15958,0.6666666666666665
11270,10.5,15048,0.5
11272,8.5,15048,1.0
11274,8.5,15048,1.0
11338,41.3,16037,0.888888888888889
11340,40.88,16037,1.0
11342,45.733333333333334,16037,0.25
11356,20.96,15923,0.8000000000000002
11358,21.04,15923,0.8000000000000002
11360,20.96,15923,0.8000000000000002
11534,13.0,15053,1.0
11536,13.0,15053,1.0
11538,13.0,15053,1.0
11554,22.166666666666668,15643,0.5714285714285715
11556,21.5,15643,0.8571428571428571
11558,22.166666666666668,15643,0.5714285714285715
11616,13.5625,15596,0.75
11708,0.0,14677,1.0
11710,0.0,14677,1.0
11714,0.0,14611,1.0
11716,7.0,14611,0.6666666666666666
11770,20.0,15129,1.0
11772,20.0,15129,1.0
11774,20.0,15129,1.0
11820,23.333333333333332,15230,1.0
11822,23.333333333333332,15230,1.0
11824,23.083333333333332,15230,0.8571428571428571
11862,26.555555555555557,15344,0.3333333333333333
11864,31.88888888888889,15344,0.3333333333333333
11866,26.11111111111111,15344,0.3333333333333333
11916,0.0,14598,1.0
11918,0.0,14598,1.0
11920,2.0,14598,0.0
12006,19.44,15978,0.8000000000000002
12008,19.36,15978,1.0
12022,21.625,15820,0.75
12024,20.875,15820,1.0
12044,23.24,15982,0.4000000000000001
12046,21.72,15982,0.6
12048,23.92,15982,0.4000000000000001
12108,35.92,15930,0.4000000000000001
12110,32.0,15930,0.4444444444444445
12112,454.2,15930,0.0
12474,22.666666666666668,15794,0.8571428571428571
12476,22.666666666666668,15794,0.8571428571428571
12478,30.666666666666668,15794,0.5714285714285715
12506,20.5,15819,1.0
12508,20.5,15819,1.0
12522,13.0,15009,1.0
12524,13.0,15009,1.0
12706,0.0,14797,1.0
12708,0.0,14797,1.0
12710,0.0,14797,1.0
12902,1.0,14789,0.0
12904,1.0,14789,0.0
12906,1.0,14789,0.0
13026,19.96,16026,0.6
13028,19.48,16026,0.6
13056,5.5,15043,1.0
13058,5.5,15043,1.0
13086,18.22222222222222,15409,0.0
13088,17.22222222222222,15409,0.6666666666666666
13090,15.777777777777779,15409,1.0
13130,18.22222222222222,15455,1.0
13132,32.5,15455,0.0
13134,18.22222222222222,15455,1.0
13346,29.5,15370,0.8
13348,26.77777777777778,15370,0.3333333333333333
13350,26.22222222222222,15370,0.6666666666666666
13366,27.0,16025,0.1818181818181818
13368,13.833333333333334,15438,0.8
13370,12.666666666666666,15438,1.0
13372,12.666666666666666,15438,1.0
13400,23.68,15927,0.4000000000000001
13402,23.2,15927,0.6
13404,23.3,15927,0.6666666666666665
13412,22.4375,15710,0.5
13414,22.4375,15710,0.75
13416,21.375,15710,1.0
13436,0.0,14817,1.0
13438,0.0,14817,1.0
13440,0.0,14817,1.0
13470,25.75,15539,1.0
13472,25.75,15539,1.0
13474,25.75,15539,1.0
13522,32.0,14885,1.0
13524,32.0,14885,1.0
13526,32.0,14885,1.0
13562,18.625,15729,1.0
13564,18.75,15729,0.75
13566,18.75,15729,0.75
13660,23.11111111111111,15498,1.0
13662,23.11111111111111,15498,1.0
13664,23.11111111111111,15498,1.0
13832,17.5,15140,1.0
13834,17.5,15140,1.0
13836,17.5,15140,1.0
13838,21.76,15825,0.8000000000000002
13840,21.84,15825,0.8000000000000002
13842,24.56,15825,0.4000000000000001
13844,0.0,14715,1.0
13846,0.0,14715,1.0
13904,24.625,15807,0.75
13906,23.5,15807,0.75
13908,23.5,15807,0.75
13916,0.0,14881,1.0
13918,0.0,14881,1.0
13976,15.4375,15564,0.75
13978,17.166666666666668,15564,0.8571428571428571
13980,16.125,15564,1.0
14112,28.25,15560,1.0
14114,28.25,15560,1.0
14116,28.25,15560,1.0
14228,0.0,14875,1.0
14230,0.0,14875,1.0
14250,20.125,15785,1.0
14252,20.125,15785,1.0
14254,20.125,15785,1.0
14284,17.8125,15516,0.75
14286,19.166666666666668,15516,0.5714285714285715
14288,20.083333333333332,15516,0.5714285714285715
14292,16.444444444444443,15454,0.3333333333333333
14294,16.77777777777778,15454,0.6666666666666666
14332,14.5,15012,0.5
14334,14.5,15012,0.5
14512,34.0,15877,0.7499999999999999
14514,34.55,15877,0.6666666666666665
14566,7.5,14930,1.0
14568,7.5,14930,1.0
14570,7.5,14930,1.0
14686,18.375,15651,0.75
14688,16.4,15651,0.888888888888889
14750,6.0,14831,0.0
14752,6.0,14831,0.0
14754,6.0,14831,0.0
14774,17.833333333333332,16088,0.6153846153846153
14776,21.166666666666668,16088,0.923076923076923
14778,21.685714285714287,16088,0.8333333333333333
14786,20.485714285714284,16094,0.8333333333333333
14798,18.666666666666668,15335,0.8
14800,18.666666666666668,15335,0.8
14802,17.77777777777778,15335,1.0
14868,14.25,15141,0.5
14870,14.25,15141,0.5
14904,39.25,15170,0.0
14906,44.0,15170,0.0
14908,44.5,15170,0.0
14956,31.875,15813,0.75
14958,32.333333333333336,15813,0.5714285714285715
14960,32.5,15813,0.8571428571428571
15036,20.16,15983,1.0
15038,20.16,15983,1.0
15040,20.65,15983,0.6666666666666665
15072,10.5,15174,1.0
15074,11.75,15174,0.5
15076,10.5,15174,0.6666666666666666
15120,21.28,15827,0.8000000000000002
15122,21.2,15827,0.8000000000000002
15124,20.96,15827,0.8000000000000002
15132,15.333333333333334,15279,1.0
15134,15.555555555555555,15279,0.6666666666666666
15136,15.333333333333334,15279,1.0
15288,28.08,15836,0.8000000000000002
15290,34.0,15836,0.0
15292,31.76,15836,0.0
15300,7.0,14527,0.0
15302,7.0,14527,0.0
15328,16.666666666666668,15473,0.3333333333333333
15330,16.333333333333332,15473,0.6666666666666666
15332,15.777777777777779,15473,0.3333333333333333
15366,18.22222222222222,15250,1.0
15368,18.333333333333332,15250,0.3333333333333333
15422,20.8,15979,0.8000000000000002
15424,19.85,15979,0.4444444444444445
15426,20.0,15979,0.4444444444444445
15452,17.35,15981,0.888888888888889
15454,16.84,15981,0.8000000000000002
15456,17.05,15981,0.888888888888889
15458,16.666666666666668,15238,1.0
15460,16.666666666666668,15238,1.0
15462,16.666666666666668,15238,1.0
15464,16.666666666666668,15238,1.0
15480,17.5,14976,1.0
15482,17.5,14976,1.0
15484,17.5,14976,1.0
15492,23.875,15640,0.75
15494,25.15,15640,0.4444444444444445
15496,23.875,15640,1.0
15604,22.15,15916,0.6666666666666665
15606,20.15,15916,0.888888888888889
15608,20.15,15916,0.888888888888889
15678,21.5,15122,0.5
15680,21.5,15122,0.5
15682,21.5,15122,0.5
15824,14.5,15014,1.0
15826,14.5,15014,1.0
15828,16.166666666666668,15014,0.4
15888,20.75,15208,0.5714285714285715
15890,21.77777777777778,15208,0.6666666666666666
15892,21.77777777777778,15208,0.6666666666666666
15924,15.333333333333334,15399,0.6666666666666666
15926,15.333333333333334,15399,0.6666666666666666
15928,15.333333333333334,15399,0.6666666666666666
16036,36.0,15971,0.8000000000000002
16038,31.3,15971,0.4444444444444445
16086,18.0,15547,0.8571428571428571
16088,17.625,15547,1.0
16090,18.0,15547,0.8571428571428571
16210,32.0,15214,0.3333333333333333
16212,23.11111111111111,15214,1.0
16214,23.0,15214,0.6666666666666666
16218,24.72,15867,1.0
16220,24.72,15867,1.0
16222,24.72,15867,1.0
16234,24.5,14800,0.0
16236,24.5,14800,0.0
16284,0.0,14712,1.0
16286,7.0,14712,0.0
16330,14.0,15272,1.0
16332,14.0,15272,1.0
16334,14.0,15272,1.0
16486,0.0,14562,1.0
16488,0.0,14562,1.0
16512,15.5,15081,1.0
16514,15.5,15081,1.0
16516,15.5,15081,1.0
16520,8.0,14756,0.0
16522,17.0,14756,0.0
16710,5.0,14657,0.0
16712,0.0,14657,1.0
16714,18.22222222222222,15509,1.0
16716,18.22222222222222,15509,1.0
